Variant Name,Variant SKU,Issued At,Realized COGS,Potential COGS,Realized Profit,Potential Profit,Realized Tax,Realized Discount,Potential Tax,Potential Discount,Total Sales,Quantity
Perfect Cleansing Oil,3140,13/12/2017,16.65,0,31.35,0,0,0,0,0,48,1
Resist Anti-Aging Eye Cream,7900,13/12/2017,19.9702,0,28.0298,0,0,0,0,0,48,1
Resist Anti-Aging Eye Cream,7900,09/12/2017,19.9702,0,28.0298,0,0,0,0,0,48,1
50 ml,7810,12/12/2017,20.2236,0,27.7764,0,0,0,0,0,48,1
60 ml,9130,09/12/2017,17.88,0,30.12,0,0,0,0,0,48,1
60 ml,7690,10/12/2017,20.2671,0,27.7329,0,0,0,0,0,48,1
60 ml,7970,01/12/2017,21.98,0,26.02,0,0,0,0,0,48,1
88 ml,7820,05/12/2017,20.2763,0,27.7237,0,0,0,0,0,48,1
88 ml,7820,09/12/2017,20.2763,0,27.7237,0,0,0,0,0,48,1
60 ml,5570,15/12/2017,19.11,0,28.89,0,0,0,0,0,48,1
60 ml,7690,17/12/2017,0,20.2671,0,27.7329,0,0,0,0,48,1
60 ml,9140,03/12/2017,17.7661,0,30.2339,0,0,0,0,0,48,1
60 ml,7970,03/12/2017,21.98,0,26.02,0,0,0,0,0,48,1
60 ml,6130,03/12/2017,20.34,0,27.66,0,0,0,0,0,48,1
60 ml,7800,11/12/2017,20.34,0,27.66,0,0,0,0,0,48,1
60 ml,7690,11/12/2017,20.2671,0,27.7329,0,0,0,0,0,48,1
60 ml,7760,01/12/2017,20.3265,0,27.6735,0,0,0,0,0,48,1
88 ml,7820,08/12/2017,20.2763,0,27.7237,0,0,0,0,0,48,1
60 ml,7800,13/12/2017,20.34,0,27.66,0,0,0,0,0,48,1
60 ml,9180,07/12/2017,17.88,0,30.12,0,0,0,0,0,48,1
60 ml,9140,15/12/2017,17.7661,0,30.2339,0,0,0,0,0,48,1
60 ml,7970,15/12/2017,21.98,0,26.02,0,0,0,0,0,48,1
60 ml,6130,18/12/2017,0,20.34,0,27.66,0,0,0,0,48,1
Resist Anti-Aging Eye Gel,2140,17/12/2017,21.979,0,26.021,0,0,0,0,0,48,1
Resist Anti-Aging Eye Cream,7900,08/12/2017,19.9702,0,28.0298,0,0,0,0,0,48,1
429 ml,5200,09/12/2017,58,0,-11.6,0,0,0,0,0,46.4,2
Pore Clarifying Charcoal Gel Mask,2650,07/12/2017,26.36,0,19.64,0,0,0,0,0,46,1
118 ml,5800,15/12/2017,0,17.26,0,28.74,0,0,0,0,46,1
Pore Clarifying Charcoal Gel Mask,2650,12/12/2017,26.36,0,19.64,0,0,0,0,0,46,1
Pore Clarifying Charcoal Gel Mask,2650,02/12/2017,26.36,0,19.64,0,0,0,0,0,46,1
118 ml,5800,03/12/2017,17.26,0,28.74,0,0,0,0,0,46,1
Pore Clarifying Charcoal Gel Mask,2650,09/12/2017,26.36,0,19.64,0,0,0,0,0,46,1
Pore Clarifying Charcoal Gel Mask,2650,15/12/2017,26.36,0,19.64,0,0,0,0,0,46,1
118 ml,5800,12/12/2017,17.26,0,28.74,0,0,0,0,0,46,1
Pore Clarifying Charcoal Gel Mask,2650,03/12/2017,26.36,0,19.64,0,0,0,0,0,46,1
210 ml,5700,15/12/2017,16.03,0,28.97,0,0,0,0,0,45,1
210 ml,5900,04/12/2017,17.26,0,27.74,0,0,0,0,0,45,1
210 ml,5700,12/12/2017,16.03,0,28.97,0,0,0,0,0,45,1
210 ml,5900,18/12/2017,0,17.26,0,27.74,0,0,0,0,45,1
210 ml,5700,02/12/2017,16.0298,0,28.9702,0,0,0,0,0,45,1
210 ml,5700,03/12/2017,16.0298,0,28.9702,0,0,0,0,0,45,1
Resist Smoothing Primer Serum SPF 30,91587,12/12/2017,32.34,0,12.66,0,0,0,0,0,45,6
30 ml,7827,17/12/2017,6.178,3.089,23.822,11.911,0,0,0,0,45,3
210 ml,5900,15/12/2017,0,17.26,0,27.74,0,0,0,0,45,1
210 ml,5700,05/12/2017,16.0298,0,28.9702,0,0,0,0,0,45,1
88 ml,8720,01/12/2017,20.34,0,23.66,0,0,0,0,0,44,1
88 ml,8720,09/12/2017,20.34,0,23.66,0,0,0,0,0,44,1
88 ml,8720,13/12/2017,20.34,0,23.66,0,0,0,0,0,44,1
88 ml,8720,02/12/2017,20.34,0,23.66,0,0,0,0,0,44,1
100 ml,2051,17/12/2017,18.8682,0,24.1318,0,0,0,0,0,43,1
118 ml,6210,17/12/2017,0,17.4532,0,25.5468,0,0,0,0,43,1
118 ml,6210,01/12/2017,17.0888,0,25.9112,0,0,0,0,0,43,1
100 ml,2040,12/12/2017,17.6286,0,25.3714,0,0,0,0,0,43,1
118 ml,6210,08/12/2017,17.0888,0,25.9112,0,0,0,0,0,43,1
118 ml,6210,11/12/2017,17.0888,0,25.9112,0,0,0,0,0,43,1
118 ml,6210,10/12/2017,17.0888,0,25.9112,0,0,0,0,0,43,1
118 ml,6210,03/12/2017,17.0888,0,25.9112,0,0,0,0,0,43,1
100 ml,1900,15/12/2017,17.88,0,25.12,0,0,0,0,0,43,1
Skin Perfecting 8% AHA (Glycolic Acid) Lotion,2060,14/12/2017,19.1475,0,23.8525,0,0,0,0,0,43,1
100 ml,1900,04/12/2017,17.88,0,25.12,0,0,0,0,0,43,1
Resist Smoothing Primer Serum SPF 30,91580,10/12/2017,18.3958,0,24.6042,0,0,0,0,0,43,1
100 ml,2051,02/12/2017,18.8682,0,24.1318,0,0,0,0,0,43,1
100 ml,2040,16/12/2017,17.6286,0,25.3714,0,0,0,0,0,43,1
Resist Smoothing Primer Serum SPF 30,91580,08/12/2017,18.3958,0,24.6042,0,0,0,0,0,43,1
100 ml,2040,07/12/2017,17.6286,0,25.3714,0,0,0,0,0,43,1
118 ml,6210,05/12/2017,17.0888,0,25.9112,0,0,0,0,0,43,1
Skin Perfecting 8% AHA (Glycolic Acid) Lotion,2060,04/12/2017,19.1475,0,23.8525,0,0,0,0,0,43,1
100 ml,2051,07/12/2017,18.8682,0,24.1318,0,0,0,0,0,43,1
Resist Smoothing Primer Serum SPF 30,91580,16/12/2017,18.3958,0,24.6042,0,0,0,0,0,43,1
Skin Perfecting 8% AHA (Glycolic Acid) Lotion,2060,08/12/2017,19.1475,0,23.8525,0,0,0,0,0,43,1
118 ml,6210,15/12/2017,17.4532,0,25.5468,0,0,0,0,0,43,1
Skin Perfecting 8% AHA (Glycolic Acid) Lotion,2060,16/12/2017,0,19.1475,0,23.8525,0,0,0,0,43,1
50 ml,8740,09/12/2017,20.34,0,21.66,0,0,0,0,0,42,1
60 ml,1560,17/12/2017,0,18.2769,0,23.7231,0,0,0,0,42,1
60 ml,3400,18/12/2017,0,17.88,0,24.12,0,0,0,0,42,1
60 ml,1710,07/12/2017,19.32,0,22.68,0,0,0,0,0,42,1
60 ml,1560,11/12/2017,18.2769,0,23.7231,0,0,0,0,0,42,1
60 ml,3500,11/12/2017,17.87,0,24.13,0,0,0,0,0,42,1
60 ml,1720,01/12/2017,17.87,0,24.13,0,0,0,0,0,42,1
60 ml,1710,11/12/2017,19.32,0,22.68,0,0,0,0,0,42,1
60 ml,1720,15/12/2017,17.87,0,24.13,0,0,0,0,0,42,1
60 ml,3400,09/12/2017,17.88,0,24.12,0,0,0,0,0,42,1
60 ml,1560,15/12/2017,18.2769,0,23.7231,0,0,0,0,0,42,1
60 ml,1860,14/12/2017,17.88,0,24.12,0,0,0,0,0,42,1
60 ml,1560,10/12/2017,18.2769,0,23.7231,0,0,0,0,0,42,1
60 ml,1860,09/12/2017,17.88,0,24.12,0,0,0,0,0,42,1
60 ml,3500,10/12/2017,17.87,0,24.13,0,0,0,0,0,42,1
60 ml,1560,05/12/2017,18.2769,0,23.7231,0,0,0,0,0,42,1
60 ml,3500,01/12/2017,17.87,0,24.13,0,0,0,0,0,42,1
60 ml,3400,16/12/2017,17.88,0,24.12,0,0,0,0,0,42,1
60 ml,1460,04/12/2017,17.6537,0,24.3463,0,0,0,0,0,42,1
60 ml,1720,17/12/2017,17.87,0,24.13,0,0,0,0,0,42,1
60 ml,1710,04/12/2017,19.32,0,22.68,0,0,0,0,0,42,1
60 ml,1560,03/12/2017,18.2769,0,23.7231,0,0,0,0,0,42,1
60 ml,1710,06/12/2017,19.32,0,22.68,0,0,0,0,0,42,1
50 ml,8740,14/12/2017,20.34,0,21.66,0,0,0,0,0,42,1
60 ml,3500,16/12/2017,0,17.87,0,24.13,0,0,0,0,42,1
118 ml,6200,14/12/2017,16.65,0,24.35,0,0,0,0,0,41,1
Clear Acne Body Spray 2% BHA (Salicylic Acid),6240,18/12/2017,0,15.41,0,25.59,0,0,0,0,41,1
Clear Acne Body Spray 2% BHA (Salicylic Acid),6240,12/12/2017,15.41,0,25.59,0,0,0,0,0,41,1
Clear Acne Body Spray 2% BHA (Salicylic Acid),6240,01/12/2017,15.41,0,25.59,0,0,0,0,0,41,1
118 ml,6200,03/12/2017,16.65,0,24.35,0,0,0,0,0,41,1
118 ml,6200,16/12/2017,0,16.65,0,24.35,0,0,0,0,41,1
118 ml,6200,15/12/2017,16.65,0,24.35,0,0,0,0,0,41,1
118 ml,6200,02/12/2017,16.65,0,24.35,0,0,0,0,0,41,1
Sachet,2019,06/12/2017,0,23.4,0,17.1,0,0,0,4.5,40.5,60
100 ml,9100,04/12/2017,15.4013,0,24.5987,0,0,0,0,0,40,1
30 ml,6217,04/12/2017,9.2583,0,29.7417,0,0,0,0,0,39,3
Refreshing Moisture Mist,2150,17/12/2017,0,16.65,0,21.35,0,0,0,0,38,1
Refreshing Moisture Mist,2150,14/12/2017,16.65,0,21.35,0,0,0,0,0,38,1
118 ml,7670,08/12/2017,14.8,0,23.2,0,0,0,0,0,38,1
118 ml,7670,04/12/2017,14.8,0,23.2,0,0,0,0,0,38,1
118 ml,7670,12/12/2017,14.8,0,23.2,0,0,0,0,0,38,1
Refreshing Moisture Mist,2150,11/12/2017,16.65,0,21.35,0,0,0,0,0,38,1
118 ml,7780,12/12/2017,14.8,0,23.2,0,0,0,0,0,38,1
118 ml,7670,02/12/2017,14.8,0,23.2,0,0,0,0,0,38,1
118 ml,7780,01/12/2017,14.8,0,23.2,0,0,0,0,0,38,1
Refreshing Moisture Mist,2150,03/12/2017,16.65,0,21.35,0,0,0,0,0,38,1
118 ml,7780,18/12/2017,0,14.8,0,23.2,0,0,0,0,38,1
118 ml,7780,05/12/2017,14.8,0,23.2,0,0,0,0,0,38,1
118 ml,7780,16/12/2017,0,14.8,0,23.2,0,0,0,0,38,1
118 ml,7670,15/12/2017,14.8,0,23.2,0,0,0,0,0,38,1
118 ml,7780,10/12/2017,14.8,0,23.2,0,0,0,0,0,38,1
20 ml,7807,06/12/2017,0,27.7794,0,10.0206,0,0,0,4.2,37.8,6
14 ml,6117,12/12/2017,25.8835,0,11.6165,0,0,0,0,0,37.5,5
118 ml,2800,15/12/2017,14.8,0,22.2,0,0,0,0,0,37,1
118 ml,2800,16/12/2017,0,14.8,0,22.2,0,0,0,0,37,1
118 ml,2750,11/12/2017,13.56,0,23.44,0,0,0,0,0,37,1
118 ml,2800,07/12/2017,14.8,0,22.2,0,0,0,0,0,37,1
190 ml,7600,12/12/2017,12.1301,0,23.8699,0,0,0,0,0,36,1
190 ml,7830,09/12/2017,11.72,0,24.28,0,0,0,0,0,36,1
30 ml,3600,10/12/2017,16.2565,0,19.7435,0,0,0,0,0,36,1
60 ml,8730,02/12/2017,17.88,0,18.12,0,0,0,0,0,36,1
198 ml,9110,09/12/2017,11.1,0,24.9,0,0,0,0,0,36,1
190 ml,7600,05/12/2017,12.8872,0,23.1128,0,0,0,0,0,36,1
30 ml,3600,12/12/2017,16.2565,0,19.7435,0,0,0,0,0,36,1
198 ml,9110,10/12/2017,11.1,0,24.9,0,0,0,0,0,36,1
30 ml,3600,07/12/2017,16.2565,0,19.7435,0,0,0,0,0,36,1
30 ml,3600,03/12/2017,16.2565,0,19.7435,0,0,0,0,0,36,1
190 ml,7830,04/12/2017,11.72,0,24.28,0,0,0,0,0,36,1
190 ml,7830,05/12/2017,11.72,0,24.28,0,0,0,0,0,36,1
190 ml,7830,15/12/2017,11.72,0,24.28,0,0,0,0,0,36,1
30 ml,3600,15/12/2017,16.2565,0,19.7435,0,0,0,0,0,36,1
190 ml,7830,02/12/2017,11.72,0,24.28,0,0,0,0,0,36,1
190 ml,7830,07/12/2017,11.72,0,24.28,0,0,0,0,0,36,1
198 ml,9110,17/12/2017,11.1,0,24.9,0,0,0,0,0,36,1
198 ml,9150,04/12/2017,11.1,0,24.9,0,0,0,0,0,36,1
148 ml,8510,09/12/2017,14.8,0,20.2,0,0,0,0,0,35,1
148 ml,8510,04/12/2017,14.8,0,20.2,0,0,0,0,0,35,1
148 ml,8510,08/12/2017,14.8,0,20.2,0,0,0,0,0,35,1
148 ml,8510,10/12/2017,14.8,0,20.2,0,0,0,0,0,35,1
429 ml,5000,09/12/2017,20.908,0,13.892,0,0,0,0,0,34.8,2
237 ml,1050,04/12/2017,11.1,0,22.9,0,0,0,0,0,34,1
118 ml,9120,03/12/2017,9.7125,0,24.2875,0,0,0,0,0,34,1
237 ml,1150,13/12/2017,11.1,0,22.9,0,0,0,0,0,34,1
190 ml,1310,10/12/2017,12.95,0,21.05,0,0,0,0,0,34,1
200 ml,8500,13/12/2017,10.5714,0,23.4286,0,0,0,0,0,34,1
190 ml,1350,15/12/2017,12.868,0,21.132,0,0,0,0,0,34,1
190 ml,1350,11/12/2017,12.868,0,21.132,0,0,0,0,0,34,1
237 ml,1100,13/12/2017,10.759,0,23.241,0,0,0,0,0,34,1
237 ml,1150,10/12/2017,11.1,0,22.9,0,0,0,0,0,34,1
118 ml,9120,04/12/2017,9.7125,0,24.2875,0,0,0,0,0,34,1
237 ml,1000,02/12/2017,11.09,0,22.91,0,0,0,0,0,34,1
190 ml,1250,14/12/2017,12.95,0,21.05,0,0,0,0,0,34,1
200 ml,8500,14/12/2017,10.5714,0,23.4286,0,0,0,0,0,34,1
237 ml,1000,08/12/2017,11.09,0,22.91,0,0,0,0,0,34,1
237 ml,1150,14/12/2017,11.1,0,22.9,0,0,0,0,0,34,1
237 ml,1100,17/12/2017,10.759,0,23.241,0,0,0,0,0,34,1
237 ml,1150,15/12/2017,11.1,0,22.9,0,0,0,0,0,34,1
190 ml,1250,09/12/2017,12.95,0,21.05,0,0,0,0,0,34,1
237 ml,1150,16/12/2017,11.1,0,22.9,0,0,0,0,0,34,1
190 ml,1250,17/12/2017,0,12.95,0,21.05,0,0,0,0,34,1
237 ml,1100,06/12/2017,10.759,0,23.241,0,0,0,0,0,34,1
237 ml,1150,04/12/2017,11.1,0,22.9,0,0,0,0,0,34,1
190 ml,1350,10/12/2017,12.868,0,21.132,0,0,0,0,0,34,1
118 ml,9120,09/12/2017,9.7125,0,24.2875,0,0,0,0,0,34,1
190 ml,1210,04/12/2017,13.4409,0,20.5591,0,0,0,0,0,34,1
237 ml,1150,05/12/2017,11.1,0,22.9,0,0,0,0,0,34,1
30 ml,7827,12/12/2017,6.178,0,23.822,0,0,0,0,0,30,2
30 ml,7827,11/12/2017,6.178,0,23.822,0,0,0,0,0,30,2
8.4 ml,7717,12/12/2017,8.8872,0,21.1128,0,0,0,0,0,30,3
67 ml,6110,01/12/2017,10.0828,0,19.9172,0,0,0,0,0,30,1
148 ml,2320,07/12/2017,12.206,0,17.794,0,0,0,0,0,30,1
177 ml,8700,09/12/2017,9.7603,0,20.2397,0,0,0,0,0,30,1
30 ml,7827,01/12/2017,6.178,0,23.822,0,0,0,0,0,30,2
Exra Strength Acne Trial Kit,4757,15/12/2017,0,11.3528,0,18.6472,0,0,0,0,30,1
